station_id,station_name,city,state,session_date,hour_of_day,day_of_week,is_weekend,session_count,total_energy_kwh,avg_energy_kwh,avg_duration_minutes,total_cost,avg_cost
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-11-12,12,3,False,1,14.85,14.85,120.0,2.66,2.66
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-11-12,13,3,False,1,69.68,69.68,120.0,12.43,12.43
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-11-13,1,4,False,1,24.86,24.86,60.0,10.13,10.13
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-11-13,12,4,False,1,41.1,41.1,60.0,18.21,18.21
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-11-13,16,4,False,1,34.52,34.52,60.0,15.41,15.41
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-11-13,18,4,False,1,17.7,17.7,120.0,6.26,6.26
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-11-14,1,5,False,1,69.79,69.79,180.0,9.44,9.44
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-11-14,9,5,False,2,59.59,29.795,75.0,21.52,10.76
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-11-14,10,5,False,1,65.34,65.34,90.0,10.79,10.79
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-11-14,18,5,False,1,56.3,56.3,90.0,17.99,17.99
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-11-15,3,6,True,1,38.88,38.88,120.0,17.37,17.37
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-11-15,7,6,True,1,89.62,89.62,180.0,39.17,39.17
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-11-15,14,6,True,1,10.48,10.48,60.0,6.05,6.05
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-11-15,22,6,True,1,40.21,40.21,60.0,8.07,8.07
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-11-16,7,0,True,1,67.73,67.73,120.0,15.13,15.13
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-11-16,20,0,True,1,66.65,66.65,90.0,24.75,24.75
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-11-16,23,0,True,1,28.7,28.7,60.0,5.67,5.67
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-11-17,17,1,False,1,62.63,62.63,90.0,15.76,15.76
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-11-18,4,2,False,1,33.37,33.37,90.0,14.26,14.26
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-11-18,9,2,False,1,21.6,21.6,90.0,7.38,7.38
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-11-18,16,2,False,1,26.54,26.54,60.0,14.76,14.76
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-11-18,17,2,False,1,48.2,48.2,60.0,15.69,15.69
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-11-19,13,3,False,1,29.24,29.24,90.0,12.48,12.48
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-11-20,0,4,False,1,42.02,42.02,120.0,17.12,17.12
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-11-20,2,4,False,1,66.36,66.36,90.0,12.98,12.98
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-11-20,10,4,False,1,31.27,31.27,60.0,10.76,10.76
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-11-20,11,4,False,1,23.79,23.79,120.0,2.47,2.47
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-11-20,12,4,False,1,65.27,65.27,90.0,9.22,9.22
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-11-20,19,4,False,1,12.59,12.59,90.0,2.74,2.74
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-11-21,1,5,False,1,49.33,49.33,60.0,13.77,13.77
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-11-21,7,5,False,1,141.11,141.11,180.0,20.58,20.58
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-11-21,8,5,False,2,35.75,17.875,75.0,9.75,4.875
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-11-21,11,5,False,1,19.82,19.82,60.0,7.28,7.28
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-11-21,21,5,False,1,9.61,9.61,30.0,3.21,3.21
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-11-22,9,6,True,1,15.14,15.14,60.0,1.86,1.86
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-11-22,14,6,True,1,20.02,20.02,60.0,4.94,4.94
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-11-22,16,6,True,1,36.72,36.72,60.0,5.94,5.94
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-11-22,17,6,True,1,30.04,30.04,60.0,7.63,7.63
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-11-22,18,6,True,1,45.42,45.42,180.0,22.03,22.03
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-11-23,12,0,True,1,25.84,25.84,60.0,9.32,9.32
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-11-23,20,0,True,1,42.02,42.02,60.0,8.71,8.71
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-11-24,8,1,False,1,30.02,30.02,45.0,9.72,9.72
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-11-24,14,1,False,2,63.96,31.98,75.0,25.52,12.76
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-11-24,22,1,False,1,28.36,28.36,120.0,7.42,7.42
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-11-25,11,2,False,1,80.83,80.83,120.0,33.5,33.5
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-11-25,13,2,False,2,22.63,11.315,90.0,4.39,2.195
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-11-25,19,2,False,1,32.81,32.81,45.0,6.21,6.21
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-11-26,0,3,False,1,65.83,65.83,90.0,11.92,11.92
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-11-26,9,3,False,1,45.98,45.98,60.0,10.07,10.07
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-11-26,14,3,False,1,34.18,34.18,45.0,5.83,5.83
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-11-26,16,3,False,1,35.38,35.38,45.0,6.08,6.08
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-11-26,18,3,False,2,29.6,14.8,60.0,5.58,2.79
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-11-27,8,4,False,1,59.94,59.94,120.0,21.71,21.71
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-11-27,16,4,False,1,46.05,46.05,60.0,19.02,19.02
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-11-28,16,5,False,1,31.69,31.69,45.0,16.56,16.56
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-11-28,22,5,False,1,29.63,29.63,60.0,10.17,10.17
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-11-29,2,6,True,1,25.2,25.2,120.0,12.77,12.77
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-11-29,4,6,True,1,50.53,50.53,90.0,25.05,25.05
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-11-29,9,6,True,1,146.93,146.93,180.0,36.65,36.65
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-11-29,16,6,True,1,95.91,95.91,120.0,11.53,11.53
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-11-30,11,0,True,1,59.61,59.61,90.0,16.45,16.45
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-12-01,5,1,False,1,46.33,46.33,90.0,20.58,20.58
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-12-01,13,1,False,1,45.64,45.64,90.0,11.5,11.5
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-12-01,23,1,False,1,36.34,36.34,45.0,7.77,7.77
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-12-02,9,2,False,1,27.02,27.02,45.0,9.24,9.24
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-12-02,14,2,False,1,6.71,6.71,45.0,1.4,1.4
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-12-02,18,2,False,1,112.83,112.83,180.0,50.74,50.74
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-12-02,19,2,False,2,97.43,48.715,75.0,50.16,25.08
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-12-03,9,3,False,1,31.33,31.33,180.0,10.5,10.5
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-12-03,13,3,False,1,14.07,14.07,60.0,4.9,4.9
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-12-03,18,3,False,1,15.16,15.16,60.0,6.79,6.79
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-12-04,7,4,False,1,17.65,17.65,120.0,5.42,5.42
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-12-04,16,4,False,1,18.78,18.78,90.0,3.84,3.84
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-12-05,0,5,False,1,21.35,21.35,45.0,2.43,2.43
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-12-05,3,5,False,1,70.58,70.58,180.0,21.5,21.5
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-12-05,8,5,False,1,95.59,95.59,120.0,22.35,22.35
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-12-05,12,5,False,1,23.32,23.32,60.0,8.18,8.18
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-12-05,13,5,False,1,107.43,107.43,180.0,44.46,44.46
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-12-05,17,5,False,1,66.22,66.22,120.0,7.35,7.35
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-12-06,7,6,True,1,85.59,85.59,120.0,15.94,15.94
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-12-06,8,6,True,1,32.99,32.99,90.0,19.71,19.71
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-12-06,12,6,True,1,54.54,54.54,90.0,13.97,13.97
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-12-06,15,6,True,1,25.04,25.04,120.0,11.27,11.27
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-12-06,19,6,True,1,46.93,46.93,60.0,8.84,8.84
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-12-07,2,0,True,1,94.89,94.89,180.0,39.06,39.06
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-12-07,4,0,True,1,29.4,29.4,180.0,10.57,10.57
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-12-07,11,0,True,1,61.48,61.48,120.0,27.45,27.45
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-12-07,13,0,True,1,8.12,8.12,60.0,1.87,1.87
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-12-07,17,0,True,1,8.28,8.28,60.0,6.51,6.51
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-12-07,19,0,True,1,29.2,29.2,60.0,6.89,6.89
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-12-08,6,1,False,1,55.24,55.24,120.0,22.3,22.3
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-12-08,7,1,False,1,51.32,51.32,90.0,11.93,11.93
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-12-08,8,1,False,1,40.12,40.12,180.0,12.27,12.27
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-12-08,9,1,False,1,14.94,14.94,60.0,7.37,7.37
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-12-08,11,1,False,1,22.42,22.42,45.0,11.3,11.3
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-12-08,12,1,False,1,60.17,60.17,120.0,17.59,17.59
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-12-08,13,1,False,1,12.78,12.78,45.0,5.32,5.32
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-12-08,14,1,False,1,34.17,34.17,45.0,9.71,9.71
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-12-09,4,2,False,1,108.12,108.12,180.0,53.72,53.72
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-12-09,8,2,False,1,31.21,31.21,45.0,11.9,11.9
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-12-09,9,2,False,1,16.44,16.44,60.0,2.72,2.72
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-12-09,19,2,False,1,6.53,6.53,45.0,6.26,6.26
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-12-10,4,3,False,1,65.21,65.21,90.0,27.36,27.36
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-12-10,7,3,False,1,20.69,20.69,60.0,5.41,5.41
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-12-10,8,3,False,1,21.31,21.31,180.0,11.21,11.21
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-12-10,11,3,False,2,91.81,45.905,90.0,23.43,11.715
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-12-10,13,3,False,1,28.45,28.45,45.0,11.24,11.24
460208,"Thorntons #710 - Petersburg, FL",St. Petersburg,FL,2025-12-10,22,3,False,1,8.16,8.16,60.0,7.35,7.35
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-11-11,8,2,False,2,66.29,33.145,120.0,14.51,7.255
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-11-11,19,2,False,1,48.43,48.43,120.0,19.63,19.63
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-11-12,8,3,False,1,37.29,37.29,45.0,3.8,3.8
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-11-13,14,4,False,1,80.8,80.8,120.0,40.07,40.07
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-11-14,1,5,False,1,12.44,12.44,45.0,9.5,9.5
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-11-14,12,5,False,1,35.44,35.44,240.0,13.03,13.03
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-11-15,7,6,True,1,16.21,16.21,90.0,5.14,5.14
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-11-15,10,6,True,1,57.52,57.52,120.0,14.08,14.08
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-11-16,8,0,True,1,26.23,26.23,60.0,10.36,10.36
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-11-16,9,0,True,1,22.53,22.53,60.0,5.11,5.11
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-11-17,18,1,False,1,14.47,14.47,60.0,7.34,7.34
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-11-18,6,2,False,1,21.56,21.56,30.0,9.7,9.7
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-11-18,11,2,False,1,22.44,22.44,60.0,5.94,5.94
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-11-18,15,2,False,3,105.87,35.29,70.0,35.28,11.76
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-11-18,18,2,False,1,150.17,150.17,240.0,37.27,37.27
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-11-19,1,3,False,2,39.73,19.865,75.0,19.45,9.725
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-11-19,3,3,False,1,74.41,74.41,90.0,18.74,18.74
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-11-19,9,3,False,1,24.79,24.79,90.0,3.23,3.23
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-11-19,18,3,False,2,47.71,23.855,90.0,16.17,8.085
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-11-20,6,4,False,1,90.81,90.81,120.0,49.64,49.64
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-11-20,7,4,False,1,41.48,41.48,60.0,5.59,5.59
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-11-20,18,4,False,2,71.88,35.94,105.0,23.3,11.65
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-11-20,19,4,False,1,125.16,125.16,180.0,60.98,60.98
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-11-21,4,5,False,1,40.48,40.48,90.0,10.29,10.29
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-11-21,9,5,False,1,22.64,22.64,90.0,2.27,2.27
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-11-21,15,5,False,1,25.58,25.58,180.0,9.0,9.0
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-11-21,18,5,False,1,58.79,58.79,120.0,19.52,19.52
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-11-21,20,5,False,2,46.87,23.435,75.0,15.64,7.82
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-11-22,8,6,True,1,24.66,24.66,45.0,3.3,3.3
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-11-23,18,0,True,1,14.24,14.24,90.0,7.32,7.32
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-11-24,10,1,False,1,55.96,55.96,120.0,18.79,18.79
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-11-24,14,1,False,1,59.08,59.08,120.0,22.12,22.12
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-11-24,15,1,False,1,86.79,86.79,120.0,44.69,44.69
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-11-24,23,1,False,1,44.66,44.66,90.0,16.14,16.14
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-11-25,5,2,False,1,10.93,10.93,90.0,4.08,4.08
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-11-25,8,2,False,1,42.49,42.49,90.0,11.29,11.29
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-11-25,12,2,False,1,15.45,15.45,60.0,2.63,2.63
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-11-25,19,2,False,1,90.38,90.38,120.0,32.47,32.47
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-11-26,3,3,False,1,45.09,45.09,60.0,7.27,7.27
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-11-26,9,3,False,2,87.46,43.73,112.5,28.3,14.15
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-11-26,13,3,False,1,8.7,8.7,60.0,3.99,3.99
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-11-26,18,3,False,1,17.45,17.45,90.0,3.41,3.41
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-11-27,5,4,False,1,6.78,6.78,45.0,5.38,5.38
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-11-27,20,4,False,1,41.72,41.72,120.0,10.01,10.01
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-11-28,13,5,False,1,119.97,119.97,180.0,61.56,61.56
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-11-28,14,5,False,1,80.75,80.75,120.0,24.02,24.02
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-11-28,17,5,False,3,74.19,24.73,80.0,22.39,7.463333333333333
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-11-28,20,5,False,1,18.86,18.86,30.0,7.34,7.34
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-11-29,10,6,True,1,86.99,86.99,120.0,15.96,15.96
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-11-29,17,6,True,1,32.49,32.49,60.0,14.19,14.19
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-11-29,19,6,True,1,47.2,47.2,90.0,20.23,20.23
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-11-29,22,6,True,1,20.74,20.74,60.0,6.42,6.42
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-11-30,1,0,True,1,70.47,70.47,120.0,9.32,9.32
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-11-30,8,0,True,1,6.68,6.68,45.0,6.6,6.6
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-11-30,10,0,True,1,62.96,62.96,120.0,10.77,10.77
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-11-30,13,0,True,1,49.85,49.85,120.0,21.49,21.49
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-11-30,16,0,True,1,13.47,13.47,30.0,5.26,5.26
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-11-30,17,0,True,1,33.58,33.58,90.0,14.54,14.54
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-12-01,9,1,False,1,11.17,11.17,30.0,7.57,7.57
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-12-01,14,1,False,1,10.86,10.86,45.0,6.22,6.22
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-12-01,15,1,False,1,33.29,33.29,60.0,15.93,15.93
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-12-01,17,1,False,1,65.79,65.79,120.0,23.03,23.03
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-12-01,18,1,False,1,48.24,48.24,90.0,23.72,23.72
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-12-01,19,1,False,1,32.07,32.07,60.0,15.29,15.29
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-12-02,1,2,False,1,55.52,55.52,90.0,13.03,13.03
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-12-03,9,3,False,1,65.03,65.03,180.0,30.98,30.98
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-12-03,16,3,False,1,31.57,31.57,45.0,3.72,3.72
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-12-03,23,3,False,1,37.35,37.35,60.0,16.55,16.55
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-12-04,8,4,False,1,24.39,24.39,120.0,16.73,16.73
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-12-04,12,4,False,2,67.65,33.825,82.5,18.58,9.29
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-12-04,14,4,False,1,85.36,85.36,180.0,37.73,37.73
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-12-04,15,4,False,1,80.51,80.51,180.0,19.93,19.93
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-12-04,17,4,False,3,103.73,34.57666666666667,70.0,44.85,14.95
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-12-04,18,4,False,1,37.18,37.18,45.0,7.24,7.24
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-12-05,5,5,False,1,6.72,6.72,45.0,1.82,1.82
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-12-05,7,5,False,1,49.32,49.32,180.0,14.63,14.63
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-12-05,8,5,False,2,168.59,84.295,135.0,36.74,18.37
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-12-05,9,5,False,2,74.71,37.355,120.0,33.28,16.64
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-12-05,18,5,False,1,62.51,62.51,90.0,32.44,32.44
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-12-06,5,6,True,1,103.63,103.63,180.0,49.26,49.26
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-12-06,15,6,True,1,32.41,32.41,45.0,8.51,8.51
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-12-06,16,6,True,1,14.78,14.78,120.0,2.02,2.02
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-12-06,19,6,True,1,16.92,16.92,60.0,5.29,5.29
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-12-06,21,6,True,1,41.13,41.13,120.0,17.01,17.01
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-12-07,9,0,True,1,31.25,31.25,90.0,9.78,9.78
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-12-07,12,0,True,1,15.78,15.78,60.0,3.72,3.72
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-12-07,14,0,True,1,14.58,14.58,60.0,2.22,2.22
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-12-07,15,0,True,1,103.16,103.16,180.0,43.43,43.43
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-12-07,16,0,True,1,14.75,14.75,30.0,4.72,4.72
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-12-07,17,0,True,2,72.28,36.14,90.0,30.77,15.385
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-12-08,1,1,False,1,40.32,40.32,120.0,13.69,13.69
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-12-08,15,1,False,1,48.63,48.63,60.0,25.85,25.85
